時間,縣市,觀測站名,氣溫(℃),最低氣溫(℃),相對溼度(%),風速(m/s),降水量(mm),地區碼
2008/6/19,新北市,板橋,27.5,24.2,80,0.5,17.5,220
2008/6/20,新北市,板橋,29.5,24.7,75,1.2,0,220
2008/6/21,新北市,板橋,29.4,26,76,1.4,0,220
2008/6/22,新北市,板橋,29.6,23.9,69,1.3,0,220
2008/6/23,新北市,板橋,30.2,26.6,70,0.9,0,220
2008/6/24,新北市,板橋,29.7,25.6,73,1.5,10.9,220
2008/6/25,新北市,板橋,29.7,27.1,77,1,19.5,220
2008/6/26,新北市,板橋,28.4,25.3,80,0.9,39.2,220
2008/6/27,新北市,板橋,28.4,25.9,79,1.3,6.6,220
2008/6/28,新北市,板橋,28,24.7,77,1.2,6.5,220
2008/6/29,新北市,板橋,27,24.4,83,0.7,61.5,220
2008/6/30,新北市,板橋,27,24.1,83,0.8,23.5,220
2008/7/1,新北市,板橋,28.6,23.9,76,1.4,0,220
2008/7/2,新北市,板橋,29.5,24.5,74,1.7,0,220
2008/7/3,新北市,板橋,30.3,25.9,69,1.3,0,220
2008/7/4,新北市,板橋,29.1,25.5,77,0.9,18,220
2008/7/5,新北市,板橋,29.2,26.3,79,0.8,2,220
2008/7/6,新北市,板橋,29.2,26.2,76,1.2,0,220
2008/7/7,新北市,板橋,29.4,25.3,72,2.1,0,220
2008/7/8,新北市,板橋,29.1,26.5,71,1.8,0,220
2008/7/9,新北市,板橋,27.7,25.5,78,1.2,1.5,220
2008/7/10,新北市,板橋,29,24.2,73,1.7,0,220
2008/7/11,新北市,板橋,27.7,25,78,1,51.5,220
2008/7/12,新北市,板橋,28.1,23.9,78,0.8,2,220
2008/7/13,新北市,板橋,29.4,26.1,75,0.8,0,220
2008/7/14,新北市,板橋,29.8,25.9,71,1.8,0,220
2008/7/15,新北市,板橋,29.9,24.2,66,2.4,0,220
2008/7/16,新北市,板橋,30.4,25.6,68,3.3,0,220
2008/7/17,新北市,板橋,28.2,25.9,79,2.9,33.5,220
2008/7/18,新北市,板橋,26.3,24.3,85,1.5,29,220
2008/7/19,新北市,板橋,28.9,24.4,71,1.9,0,220
2008/7/20,新北市,板橋,30.1,25.1,72,1.3,0,220
2008/7/21,新北市,板橋,31,27,69,1.5,0,220
2008/7/22,新北市,板橋,30,26.7,73,1.6,0,220
2008/7/23,新北市,板橋,29.9,26.2,73,1.2,0,220
2008/7/24,新北市,板橋,31.1,26.1,68,1.3,0,220
2008/7/25,新北市,板橋,31.1,26.4,67,1.3,0,220
2008/7/26,新北市,板橋,30.5,26.5,70,1.9,3.5,220
2008/7/27,新北市,板橋,28.2,26.2,80,4,18.4,220
2008/7/28,新北市,板橋,27.3,25.9,84,3.8,67.5,220
2008/7/29,新北市,板橋,27.2,25.7,84,0.7,1.5,220
2008/7/30,新北市,板橋,28.3,24.3,75,0.9,0,220
2008/7/31,新北市,板橋,29.7,25.1,71,0.9,0,220
2008/8/1,新北市,板橋,29.9,25.8,69,1.7,0,220
2008/8/2,新北市,板橋,29.3,25.5,73,1.1,0,220
2008/8/3,新北市,板橋,29.6,26.6,72,1.7,0,220
2008/8/4,新北市,板橋,30.3,28.2,66,4.1,0,220
2008/8/5,新北市,板橋,30.7,28.3,65,4.2,0,220
2008/8/6,新北市,板橋,30.2,26.4,65,3.4,0,220
2008/8/7,新北市,板橋,29.5,25.4,67,2.4,0,220
2008/8/8,新北市,板橋,29.4,26,66,2.1,0,220
2008/8/9,新北市,板橋,28.3,25.6,72,1.5,0,220
2008/8/10,新北市,板橋,27.8,24.4,75,1,43.5,220
2008/8/11,新北市,板橋,28.4,24.4,74,1.4,0,220
2008/8/12,新北市,板橋,29.8,24.7,69,2,0,220
2008/8/13,新北市,板橋,30.4,26.2,69,1,0,220
2008/8/14,新北市,板橋,30.7,26.2,71,1.1,0,220
2008/8/15,新北市,板橋,28.5,25.4,76,0.8,35.1,220
2008/8/16,新北市,板橋,28.7,24.5,75,1,7.7,220
2008/8/17,新北市,板橋,28.5,26.2,79,1,11.1,220
2008/8/18,新北市,板橋,29.3,25.4,77,0.9,0,220
2008/8/19,新北市,板橋,30.2,26.2,73,1.3,0,220
2008/8/20,新北市,板橋,30.4,25.7,68,2.9,0,220
2008/8/21,新北市,板橋,31,26.6,66,1.4,0,220
2008/8/22,新北市,板橋,30.1,27.3,70,1.6,0,220
2008/8/23,新北市,板橋,28.3,25.7,78,1.1,51,220
2008/8/24,新北市,板橋,28.2,25.6,80,0.7,5,220
2008/8/25,新北市,板橋,29.8,25.6,73,1.2,0,220
2008/8/26,新北市,板橋,29.8,25,67,1.5,0,220
2008/8/27,新北市,板橋,28.7,25.2,72,1.3,0,220
2008/8/28,新北市,板橋,29.9,25.8,68,2.1,0,220
2008/8/29,新北市,板橋,29.6,25.4,72,0.7,0,220
2008/8/30,新北市,板橋,29.7,26.7,74,1.3,0,220
2008/8/31,新北市,板橋,29.7,26.6,73,1.7,0,220
2008/9/1,新北市,板橋,27.2,25.8,79,0.3,4,220
2008/9/2,新北市,板橋,25.1,22.9,83,1,35.5,220
2008/9/3,新北市,板橋,26.7,23.6,77,1.9,11.5,220
2008/9/4,新北市,板橋,27.2,23.7,78,0.6,0,220
2008/9/5,新北市,板橋,26.3,24.3,82,0.7,60,220
2008/9/6,新北市,板橋,28.3,23.8,73,1.9,0,220
2008/9/7,新北市,板橋,28.7,24.2,68,3.2,0,220
2008/9/8,新北市,板橋,29,26.4,67,3.9,0,220
2008/9/9,新北市,板橋,28.1,25.7,75,3.7,3.5,220
2008/9/10,新北市,板橋,28.8,26.6,72,3.8,1.5,220
2008/9/11,新北市,板橋,27.5,24.4,76,3.2,14,220
2008/9/12,新北市,板橋,26.6,24,82,1.9,23.7,220
2008/9/13,新北市,板橋,26.4,25.6,84,4.5,193.5,220
2008/9/14,新北市,板橋,25.7,23.8,88,2.8,244.5,220
2008/9/15,新北市,板橋,26.5,23.6,80,4.9,62.5,220
2008/9/16,新北市,板橋,28.8,26.3,72,2.4,0,220
2008/9/17,新北市,板橋,28.8,24.8,71,1.5,0,220
2008/9/18,新北市,板橋,29,24,73,2.1,0,220
2008/9/19,新北市,板橋,29.3,25.3,73,0.7,0,220
2008/9/20,新北市,板橋,29.5,25.7,73,1.3,0,220
2008/9/21,新北市,板橋,29.3,24.5,67,2.9,0,220
2008/9/22,新北市,板橋,29.5,27.3,71,5,0.7,220
2008/9/23,新北市,板橋,30.5,27.2,67,4.5,0.4,220
2008/9/24,新北市,板橋,30.1,25.7,68,2.4,0,220
2008/9/25,新北市,板橋,30,26,69,2.7,0,220
2008/9/26,新北市,板橋,29.8,25.8,68,3.5,1.5,220
2008/9/27,新北市,板橋,24.7,23.3,82,3.5,111.5,220
2008/9/28,新北市,板橋,25.7,24.3,83,6.2,158.5,220
2008/9/29,新北市,板橋,24.1,22.2,86,3.3,27.5,220
2008/9/30,新北市,板橋,23.2,21.8,84,1.4,11.5,220
2008/10/1,新北市,板橋,24.6,22.2,72,3,0,220
2008/10/2,新北市,板橋,24.9,22.9,76,2.9,0,220
2008/10/3,新北市,板橋,26.8,23.5,76,1.9,0,220
2008/10/4,新北市,板橋,27,24.7,75,3,0,220
2008/10/5,新北市,板橋,27.3,23.8,74,0.8,0,220
2008/10/6,新北市,板橋,24.5,22.2,82,1.6,7.8,220
2008/10/7,新北市,板橋,22.3,21.2,85,2,12.5,220
2008/10/8,新北市,板橋,25.4,22.5,76,3.4,0,220
2008/10/9,新北市,板橋,25.7,24,81,2.8,3.8,220
2008/10/10,新北市,板橋,26.9,23.4,78,3.2,0,220
2008/10/11,新北市,板橋,25.7,24,74,4.1,0.8,220
2008/10/12,新北市,板橋,24.1,23.1,69,3.5,0,220
2008/10/13,新北市,板橋,25,22.8,71,3.9,0,220
2008/10/14,新北市,板橋,25,23.3,79,3.3,0.8,220
2008/10/15,新北市,板橋,25.6,23.6,80,3.9,2,220
2008/10/16,新北市,板橋,27.3,24.8,75,4.2,0,220
2008/10/17,新北市,板橋,27.2,24,73,2.4,0,220
2008/10/18,新北市,板橋,27.1,24.7,71,4,0,220
2008/10/19,新北市,板橋,26.9,24.6,73,3.6,0,220
2008/10/20,新北市,板橋,26.9,25,68,3.8,0,220
2008/10/21,新北市,板橋,27.6,24.7,66,2.7,0,220
2008/10/22,新北市,板橋,26.4,22.7,75,0.7,0,220
2008/10/23,新北市,板橋,27,23.9,74,1.4,0,220
2008/10/24,新北市,板橋,25.2,24.1,80,3.9,T,220
2008/10/25,新北市,板橋,27,24.1,73,3.2,0,220
2008/10/26,新北市,板橋,26.2,23.1,77,1.7,0,220
2008/10/27,新北市,板橋,23.8,22.7,78,2.9,nan,220
2008/10/28,新北市,板橋,24.8,23,70,3.3,0,220
2008/10/29,新北市,板橋,25.4,20.8,76,0.8,0,220
2008/10/30,新北市,板橋,26.6,22.2,76,0.8,0,220
2008/10/31,新北市,板橋,26.7,23.3,76,1.8,0,220
2008/11/1,新北市,板橋,26.1,24.5,78,3.7,0,220
2008/11/2,新北市,板橋,27.8,24.7,75,1.9,0,220
2008/11/3,新北市,板橋,24.4,21.8,83,1.6,12.1,220
2008/11/4,新北市,板橋,24.8,22.5,80,3.6,0,220
2008/11/5,新北市,板橋,27.7,23.1,75,1.1,0,220
2008/11/6,新北市,板橋,27.4,24.7,78,1.2,0,220
2008/11/7,新北市,板橋,27,23.9,78,0.7,0,220
2008/11/8,新北市,板橋,23.7,20.7,85,1.1,77.5,220
2008/11/9,新北市,板橋,19.5,18.3,85,2,37.5,220
2008/11/10,新北市,板橋,18.8,17.6,80,1.5,3,220
2008/11/11,新北市,板橋,18.4,17.4,81,1.1,0.5,220
2008/11/12,新北市,板橋,20.1,17,81,2.2,2,220
2008/11/13,新北市,板橋,21,18.7,83,2.6,1.6,220
2008/11/14,新北市,板橋,22.6,20.1,84,1.3,0.5,220
2008/11/15,新北市,板橋,23.5,18.9,79,1.3,0,220
2008/11/16,新北市,板橋,21.9,20,73,2.8,0.5,220
2008/11/17,新北市,板橋,21.1,19.1,72,2.4,0,220
2008/11/18,新北市,板橋,19.2,17.2,78,2.4,2.3,220
2008/11/19,新北市,板橋,16.3,14.8,67,3.1,0.5,220
2008/11/20,新北市,板橋,16.5,15.1,67,3.4,0,220
2008/11/21,新北市,板橋,19.1,17.2,75,3.5,2.3,220
2008/11/22,新北市,板橋,23,19,73,2.6,0,220
2008/11/23,新北市,板橋,22.9,19.5,77,1.1,1.4,220
2008/11/24,新北市,板橋,20.4,18.8,79,2.8,5.5,220
2008/11/25,新北市,板橋,20.2,18.5,68,4,0,220
2008/11/26,新北市,板橋,21,19.6,77,3.3,0.5,220
2008/11/27,新北市,板橋,19,15.5,59,2.6,0,220
2008/11/28,新北市,板橋,14.9,12.2,56,3,0,220
2008/11/29,新北市,板橋,15.5,10,63,2.7,0,220
2008/11/30,新北市,板橋,17.4,13.9,65,3.5,0,220
2008/12/1,新北市,板橋,19.2,15,70,3,0,220
2008/12/2,新北市,板橋,19.6,15.5,61,3.3,0,220
2008/12/3,新北市,板橋,20.9,13.9,63,1.5,0,220
2008/12/4,新北市,板橋,20.2,15.5,73,1.5,0,220
2008/12/5,新北市,板橋,15.1,14,66,3.6,5,220
2008/12/6,新北市,板橋,14.3,12.8,59,4.2,0,220
2008/12/7,新北市,板橋,17,12.2,64,3.5,0,220
2008/12/8,新北市,板橋,17.1,11.5,78,1.3,1.5,220
2008/12/9,新北市,板橋,18.2,14.5,76,2.1,0,220
2008/12/10,新北市,板橋,19.7,15.2,69,2.6,0,220
2008/12/11,新北市,板橋,19.2,13.6,71,1.8,0,220
2008/12/12,新北市,板橋,20.7,18.3,76,1.5,0,220
2008/12/13,新北市,板橋,20.2,17.9,73,1.9,0,220
2008/12/14,新北市,板橋,16,14.8,74,1.8,0.5,220
2008/12/15,新北市,板橋,15.5,14.1,64,3.2,0,220
2008/12/16,新北市,板橋,18,13.9,69,3.2,0,220
2008/12/17,新北市,板橋,18.7,15.7,64,2.8,0,220
2008/12/18,新北市,板橋,17.9,14.2,63,3.8,0,220
2008/12/19,新北市,板橋,19.9,15.1,66,1.7,0,220
2008/12/20,新北市,板橋,18.3,12.8,75,0.8,0,220
2008/12/21,新北市,板橋,18.9,12.4,73,1.8,T,220
2008/12/22,新北市,板橋,13.7,12,81,3.9,0.6,220
2008/12/23,新北市,板橋,15.9,12.7,79,4.2,nan,220
2008/12/24,新北市,板橋,18.8,16.2,82,1.1,0,220
2008/12/25,新北市,板橋,17.4,15.9,80,3,0.5,220
2008/12/26,新北市,板橋,17.4,15.8,72,3.9,0,220
2008/12/27,新北市,板橋,21.2,18,70,2.9,0,220
2008/12/28,新北市,板橋,20.4,18.1,79,0.7,7,220
2008/12/29,新北市,板橋,18.4,16.8,84,2.5,2.5,220
2008/12/30,新北市,板橋,15.9,14.3,91,1.6,32.5,220
2008/12/31,新北市,板橋,13.5,12.5,81,2.4,6.5,220
2009/1/1,新北市,板橋,12,10.4,62,3.6,0,220
2009/1/2,新北市,板橋,13.3,11.9,68,2.7,0,220
2009/1/3,新北市,板橋,16,11.6,69,3.6,0,220
2009/1/4,新北市,板橋,17.2,15.9,82,2.3,0,220
2009/1/5,新北市,板橋,17.3,16.4,86,2.7,2.5,220
2009/1/6,新北市,板橋,17.5,15.4,88,0.9,14.7,220
2009/1/7,新北市,板橋,16.9,16,87,0.7,5.7,220
2009/1/8,新北市,板橋,16,14,83,1.7,1.5,220
2009/1/9,新北市,板橋,12.1,8.5,70,2.4,0.2,220
2009/1/10,新北市,板橋,10.2,7.2,63,2.6,0,220
2009/1/11,新北市,板橋,13.8,7.8,63,2.8,0,220
2009/1/12,新北市,板橋,13.6,11.3,62,3.5,0,220
2009/1/13,新北市,板橋,10.5,5.9,60,2.4,0,220
2009/1/14,新北市,板橋,11.3,5.4,63,3,0,220
2009/1/15,新北市,板橋,14,11.1,64,3.2,0,220
2009/1/16,新北市,板橋,16.3,9.6,72,1.9,0,220
2009/1/17,新北市,板橋,16.8,11.2,73,1.3,0,220
2009/1/18,新北市,板橋,17.1,12,74,0.9,0,220
2009/1/19,新北市,板橋,18.9,15,73,3.3,0,220
2009/1/20,新北市,板橋,19.9,18,81,2.2,1.4,220
2009/1/21,新北市,板橋,19.2,16.7,82,1.1,0,220
2009/1/22,新北市,板橋,17.8,15.1,81,1.3,0.1,220
2009/1/23,新北市,板橋,13.6,11,80,2.5,8.2,220
2009/1/24,新北市,板橋,9.6,8.7,70,3.6,0,220
2009/1/25,新北市,板橋,12.1,8.8,76,3.6,0,220
2009/1/26,新北市,板橋,14.3,13.1,84,2.5,1,220
2009/1/27,新北市,板橋,15.1,13.4,85,3.3,1.2,220
2009/1/28,新北市,板橋,19.4,15.2,81,1.8,0.2,220
2009/1/29,新北市,板橋,18.9,15.4,82,1,0,220
2009/1/30,新北市,板橋,16.1,14.4,83,1,6.3,220
2009/1/31,新北市,板橋,17.2,14.7,69,4,0,220
2009/2/1,新北市,板橋,19.7,14.6,61,2.8,0,220
2009/2/2,新北市,板橋,18,12.4,74,0.7,0,220
2009/2/3,新北市,板橋,18.8,14.7,79,1.5,0,220
2009/2/4,新北市,板橋,20.2,15.4,77,2.2,0,220
2009/2/5,新北市,板橋,18.3,15.5,85,2.2,3.5,220
2009/2/6,新北市,板橋,17.7,17.2,84,3.3,1.2,220
2009/2/7,新北市,板橋,18.9,17.4,83,3.2,2.5,220
2009/2/8,新北市,板橋,19.3,18.2,78,3.8,1.2,220
2009/2/9,新北市,板橋,21.3,17.6,71,1.8,0,220
2009/2/10,新北市,板橋,18.9,15.5,69,3.4,0,220
2009/2/11,新北市,板橋,19.2,13.8,73,0.5,0,220
2009/2/12,新北市,板橋,20.7,15.5,73,1,0,220
2009/2/13,新北市,板橋,23,16.6,70,1.3,0,220
2009/2/14,新北市,板橋,21.1,18.4,81,1.1,0,220
2009/2/15,新北市,板橋,21.9,19.9,80,1.8,0,220
2009/2/16,新北市,板橋,18.3,16.6,80,3.4,0,220
2009/2/17,新北市,板橋,17.8,16.4,81,4.9,4.2,220
2009/2/18,新北市,板橋,20,17.8,82,1.7,0.3,220
2009/2/19,新北市,板橋,21.3,18.4,81,0.9,0,220
2009/2/20,新北市,板橋,16.7,14.9,78,3.8,25,220
2009/2/21,新北市,板橋,18.3,14.9,67,3.4,0,220
2009/2/22,新北市,板橋,22.3,17.8,74,0.6,0,220
2009/2/23,新北市,板橋,23.4,20.7,80,0.6,0,220
2009/2/24,新北市,板橋,23.6,21,80,0.6,0,220
2009/2/25,新北市,板橋,23.1,19.5,80,1.7,0.3,220
2009/2/26,新北市,板橋,20.5,18,81,2.5,0.5,220
2009/2/27,新北市,板橋,19.4,17.3,80,3,0,220
2009/2/28,新北市,板橋,18.3,16.2,80,4.5,1.1,220
2009/3/1,新北市,板橋,16,15.1,80,4.5,0.5,220
2009/3/2,新北市,板橋,17.1,14.9,82,3,1.2,220
2009/3/3,新北市,板橋,16.5,14.9,82,3.5,1.2,220
2009/3/4,新北市,板橋,20.3,15.1,76,2.6,15.3,220
2009/3/5,新北市,板橋,20.6,16.8,81,1.2,16.6,220
2009/3/6,新北市,板橋,14.8,12.6,85,3.9,30.5,220
2009/3/7,新北市,板橋,14.7,12.9,85,3,27,220
2009/3/8,新北市,板橋,16.8,14.5,85,2.6,18.6,220
2009/3/9,新北市,板橋,15.1,12.9,84,1.4,25.1,220
2009/3/10,新北市,板橋,19.2,14.9,64,3.5,0,220
2009/3/11,新北市,板橋,18.5,17.3,83,0.7,1.1,220
2009/3/12,新北市,板橋,21,17.2,81,0.5,0.5,220
2009/3/13,新北市,板橋,19.9,11.9,80,1.9,3.6,220
2009/3/14,新北市,板橋,12.2,10.1,69,4.2,3,220
2009/3/15,新北市,板橋,17.5,11.9,65,2.3,0,220
2009/3/16,新北市,板橋,18.3,12.2,75,0.9,0,220
2009/3/17,新北市,板橋,19.8,14.5,74,0.7,0,220
2009/3/18,新北市,板橋,22.1,15.8,70,0.4,0,220
2009/3/19,新北市,板橋,23.6,20.7,78,1,0,220
2009/3/20,新北市,板橋,22.5,20.1,81,2.6,0,220
2009/3/21,新北市,板橋,22.9,19.4,80,0.9,0,220
2009/3/22,新北市,板橋,25.1,18.5,72,3.2,0.8,220
2009/3/23,新北市,板橋,18.2,16.1,78,4.1,3,220
2009/3/24,新北市,板橋,15.1,13.8,86,1.5,16.7,220
2009/3/25,新北市,板橋,17,15.1,67,3.7,0,220
2009/3/26,新北市,板橋,20.4,15.6,63,3.7,0,220
2009/3/27,新北市,板橋,20.7,17.6,77,0.8,0.6,220
2009/3/28,新北市,板橋,18,15.9,87,1.2,11.3,220
2009/3/29,新北市,板橋,15.8,14.6,87,1.6,22.8,220
2009/3/30,新北市,板橋,15.5,14.4,81,2.6,0.2,220
2009/3/31,新北市,板橋,16.1,14.5,76,1.6,0.5,220
2009/4/1,新北市,板橋,16.1,14.3,70,4.1,0,220
2009/4/2,新北市,板橋,15.6,14.2,69,4.5,0,220
2009/4/3,新北市,板橋,20.1,15.3,74,1,0,220
2009/4/4,新北市,板橋,22.3,17.4,77,0.5,0,220
2009/4/5,新北市,板橋,19.1,16,82,1.3,2.2,220
2009/4/6,新北市,板橋,15.9,14,75,3.2,0.5,220
2009/4/7,新北市,板橋,18.5,15.6,75,2.3,12.5,220
2009/4/8,新北市,板橋,17.8,15.1,79,1.7,0.5,220
2009/4/9,新北市,板橋,17.7,13.1,72,2.5,0,220
2009/4/10,新北市,板橋,20.1,16.7,78,2,0.1,220
2009/4/11,新北市,板橋,23.5,18.4,75,2.6,0,220
2009/4/12,新北市,板橋,24.4,19.5,74,0.5,0,220
2009/4/13,新北市,板橋,22.9,20.6,80,1,6.4,220
2009/4/14,新北市,板橋,21,18.8,78,2.4,1.5,220
2009/4/15,新北市,板橋,23.3,17.9,72,1.3,0,220
2009/4/16,新北市,板橋,22.9,21.1,82,0.6,5.5,220
2009/4/17,新北市,板橋,21.3,20,84,2.7,11.4,220
2009/4/18,新北市,板橋,24.7,20.8,68,3.6,0.1,220
2009/4/19,新北市,板橋,24.8,23,71,2.3,9,220
2009/4/20,新北市,板橋,25.4,22.5,80,1.8,15.3,220
2009/4/21,新北市,板橋,22.5,19.3,73,4.1,14,220
2009/4/22,新北市,板橋,20.5,19,81,3.8,7.7,220
2009/4/23,新北市,板橋,24.7,21.1,68,3.5,0,220
2009/4/24,新北市,板橋,26,20.6,74,0.8,0,220
2009/4/25,新北市,板橋,20.3,16.9,75,3,11,220
2009/4/26,新北市,板橋,16.4,14.2,71,3.7,5.5,220
2009/4/27,新北市,板橋,19.6,17.1,57,4.4,0,220
2009/4/28,新北市,板橋,21.1,17.2,55,5,0,220
2009/4/29,新北市,板橋,22.6,19.8,58,5,0,220
2009/4/30,新北市,板橋,23.3,20.7,61,5.2,0,220
2009/5/1,新北市,板橋,23.7,21,63,5.1,0,220
2009/5/2,新北市,板橋,24.9,21.8,62,4.2,0,220
2009/5/3,新北市,板橋,24.6,19.8,63,3.5,0.3,220
2009/5/4,新北市,板橋,20.9,18.8,78,3,1.2,220
2009/5/5,新北市,板橋,21.9,18.1,67,3.1,0,220
2009/5/6,新北市,板橋,22.4,18.7,62,3.6,0,220
2009/5/7,新北市,板橋,23.9,17.8,45,4.3,0,220
2009/5/8,新北市,板橋,25,20.1,42,3.9,0,220
2009/5/9,新北市,板橋,24.8,17.7,55,1.9,0,220
2009/5/10,新北市,板橋,24.7,19.1,65,1.2,0,220
2009/5/11,新北市,板橋,25.3,19.5,64,1,0,220
2009/5/12,新北市,板橋,26.6,19.9,65,1.3,0,220
2009/5/13,新北市,板橋,25.7,22.5,72,2.5,0,220
2009/5/14,新北市,板橋,25.1,22.7,67,3.6,0,220
2009/5/15,新北市,板橋,27.2,21.9,66,1.4,0,220
2009/5/16,新北市,板橋,27.9,23.2,71,1.1,0,220
2009/5/17,新北市,板橋,27.3,24.7,74,1.5,0,220
2009/5/18,新北市,板橋,25.1,23.9,79,3,0,220
2009/5/19,新北市,板橋,24.4,23.7,82,1.7,0.2,220
2009/5/20,新北市,板橋,26.9,22.4,76,1,0,220
2009/5/21,新北市,板橋,27.1,23.6,75,1,0.4,220
2009/5/22,新北市,板橋,28.1,23.2,73,0.9,0,220
2009/5/23,新北市,板橋,28.3,25.5,75,1.3,0,220
2009/5/24,新北市,板橋,25.6,24.1,77,4,0,220
2009/5/25,新北市,板橋,26.8,24,71,4,0,220
2009/5/26,新北市,板橋,25.9,21.8,76,1.2,4.5,220
2009/5/27,新北市,板橋,22.3,20.5,75,2.4,20,220
2009/5/28,新北市,板橋,23.4,21,72,3.4,4.1,220
2009/5/29,新北市,板橋,24.1,19.2,58,3.1,0,220
2009/5/30,新北市,板橋,24.1,16.6,51,1.2,0,220
2009/5/31,新北市,板橋,25.5,17.1,54,1.9,0,220
2009/6/1,新北市,板橋,26.4,22.9,63,0.9,0,220
2009/6/2,新北市,板橋,26,22.6,74,0.9,0.5,220
2009/6/3,新北市,板橋,27.7,23.2,73,1.5,0,220
2009/6/4,新北市,板橋,24.1,22.1,89,0.8,136,220
2009/6/5,新北市,板橋,24.8,21,78,1.1,8,220
2009/6/6,新北市,板橋,26.1,19.4,70,1.3,0,220
2009/6/7,新北市,板橋,27.2,22,70,1.1,0,220
2009/6/8,新北市,板橋,26.9,22,68,0.8,0,220
2009/6/9,新北市,板橋,28.2,22.9,66,0.9,0,220
2009/6/10,新北市,板橋,29.7,24.2,66,1.3,0,220
2009/6/11,新北市,板橋,27,25.4,80,1,1.5,220
2009/6/12,新北市,板橋,28.7,25.4,75,2.1,0.2,220
2009/6/13,新北市,板橋,27.8,24.3,76,0.9,31.5,220
2009/6/14,新北市,板橋,25.4,24.3,83,1,5.5,220
2009/6/15,新北市,板橋,25.6,24.1,83,0.6,53,220
2009/6/16,新北市,板橋,27.5,23.3,78,1.1,24,220
2009/6/17,新北市,板橋,29.5,24.2,72,2.7,0,220
2009/6/18,新北市,板橋,29.3,26.4,76,1.2,1.7,220
2009/6/19,新北市,板橋,28.7,26.1,78,1.1,0.2,220
2009/6/20,新北市,板橋,29.2,26.2,75,0.7,0,220
2009/6/21,新北市,板橋,28.6,26.4,78,1,0.2,220
2009/6/22,新北市,板橋,29.5,25.6,69,2.5,0.1,220
2009/6/23,新北市,板橋,29.4,26.4,72,1.7,0.1,220
2009/6/24,新北市,板橋,28.9,26.1,77,0.7,0,220
2009/6/25,新北市,板橋,27.9,25.1,79,0.6,4,220
2009/6/26,新北市,板橋,27.6,23.7,79,0.8,22.5,220
2009/6/27,新北市,板橋,27.4,24.6,82,0.7,33.1,220
2009/6/28,新北市,板橋,29,24.3,76,0.9,0.5,220
2009/6/29,新北市,板橋,29.7,25.6,74,1.4,0,220
2009/6/30,新北市,板橋,29.9,25.7,69,2.1,0,220
2009/7/1,新北市,板橋,29.7,24.5,69,1.9,0,220
2009/7/2,新北市,板橋,28,24.5,72,1.2,11.6,220
2009/7/3,新北市,板橋,26.7,24.7,79,0.9,1.2,220
2009/7/4,新北市,板橋,28.3,23.6,72,1.5,0,220
2009/7/5,新北市,板橋,28.5,25.1,73,0.9,0,220
2009/7/6,新北市,板橋,28.8,25.2,75,0.6,5,220
2009/7/7,新北市,板橋,29.5,25.5,73,1,0,220
2009/7/8,新北市,板橋,29.7,26.4,71,1.1,0,220
2009/7/9,新北市,板橋,30,26.1,68,1.5,0,220
2009/7/10,新北市,板橋,31.3,26.6,66,3.2,0,220
2009/7/11,新北市,板橋,31.3,27.4,69,1.6,0,220
2009/7/12,新北市,板橋,31.2,28.6,66,3.7,0,220
2009/7/13,新北市,板橋,29.9,27.7,71,3.8,1.2,220
2009/7/14,新北市,板橋,28.5,26.5,78,0.8,7.5,220
2009/7/15,新北市,板橋,29.6,25.8,74,1.4,0,220
2009/7/16,新北市,板橋,30.6,26.1,67,2.5,0,220
2009/7/17,新北市,板橋,31,28.3,64,5.3,0,220
2009/7/18,新北市,板橋,31.1,28.7,67,3.2,0,220
2009/7/19,新北市,板橋,30.5,27.7,72,1.5,0.4,220
2009/7/20,新北市,板橋,29.3,26.6,77,0.7,2.5,220
2009/7/21,新北市,板橋,31,27,72,1.8,0,220
2009/7/22,新北市,板橋,31,28.2,69,2.8,0,220
2009/7/23,新北市,板橋,30.9,26.6,68,2.5,0,220
2009/7/24,新北市,板橋,30.6,26.5,69,2.4,0,220
2009/7/25,新北市,板橋,29.2,25.6,75,1.1,5,220
2009/7/26,新北市,板橋,29.2,25.8,75,0.9,0.2,220
2009/7/27,新北市,板橋,29.7,26.5,75,1.2,0,220
2009/7/28,新北市,板橋,29.4,27.1,77,1.1,5.5,220
2009/7/29,新北市,板橋,29.6,26.5,77,1.3,0.2,220
2009/7/30,新北市,板橋,30.5,26.4,73,1.3,0,220
2009/7/31,新北市,板橋,31.2,26.3,66,3.4,0,220
2009/8/1,新北市,板橋,31.5,28.8,66,4.3,0,220
2009/8/2,新北市,板橋,32.1,29.4,66,5.1,0,220
2009/8/3,新北市,板橋,30.8,27.5,73,2,3,220
2009/8/4,新北市,板橋,28.6,26.5,80,0.5,5,220
2009/8/5,新北市,板橋,29,26.2,79,1.1,1,220
2009/8/6,新北市,板橋,28.1,26.7,82,2.5,42,220
2009/8/7,新北市,板橋,27.6,26.2,82,6.1,31,220
2009/8/8,新北市,板橋,28.1,26.7,84,2.2,21,220
2009/8/9,新北市,板橋,26.8,25.8,88,1.5,29.5,220
2009/8/10,新北市,板橋,28.3,25.9,85,0.6,4.5,220
2009/8/11,新北市,板橋,30.1,26.7,74,1.6,0,220
2009/8/12,新北市,板橋,28,24.6,82,0.7,169.5,220
2009/8/13,新北市,板橋,27.8,24.6,84,0.3,61.5,220
