時間,縣市,觀測站名,氣溫(℃),最低氣溫(℃),相對溼度(%),風速(m/s),降水量(mm),地區碼
2007/10/23,臺北市,臺北,25,22.2,71,4.8,0,109
2007/10/24,臺北市,臺北,26.2,24.8,73,4.5,0,109
2007/10/25,臺北市,臺北,26,24.7,75,3.7,0.1,109
2007/10/26,臺北市,臺北,24.1,22.6,77,3.4,0.4,109
2007/10/27,臺北市,臺北,23.5,21.3,67,3.1,0,109
2007/10/28,臺北市,臺北,25.6,22,62,4.3,0,109
2007/10/29,臺北市,臺北,24.6,23.6,71,5.4,0,109
2007/10/30,臺北市,臺北,23.3,22.1,85,4.4,0.1,109
2007/10/31,臺北市,臺北,24.2,22.2,90,4.2,0.5,109
2007/11/1,臺北市,臺北,22.3,20.1,87,2.5,11.5,109
2007/11/2,臺北市,臺北,19.6,19,83,3.4,0.1,109
2007/11/3,臺北市,臺北,20.7,19.4,70,3.3,0.2,109
2007/11/4,臺北市,臺北,20.8,19.8,78,3,0.3,109
2007/11/5,臺北市,臺北,21.4,20.4,90,1.5,4.1,109
2007/11/6,臺北市,臺北,21,20,93,2,27,109
2007/11/7,臺北市,臺北,21.6,20.1,90,3.6,9.8,109
2007/11/8,臺北市,臺北,21.9,21.1,90,3.1,3.8,109
2007/11/9,臺北市,臺北,21.1,20.5,83,2.4,0,109
2007/11/10,臺北市,臺北,21.4,20.8,75,3.7,2.3,109
2007/11/11,臺北市,臺北,20.7,20.1,69,3.9,0,109
2007/11/12,臺北市,臺北,21,19.5,63,3.8,0,109
2007/11/13,臺北市,臺北,21.6,19.3,70,4.6,0,109
2007/11/14,臺北市,臺北,22.8,20.3,72,4.8,0,109
2007/11/15,臺北市,臺北,23.5,21.8,72,4.5,0,109
2007/11/16,臺北市,臺北,23.6,21.9,74,4,0,109
2007/11/17,臺北市,臺北,24.3,22.4,74,4,0,109
2007/11/18,臺北市,臺北,20.3,17,83,4.1,0.2,109
2007/11/19,臺北市,臺北,18.8,16.9,86,4,0.2,109
2007/11/20,臺北市,臺北,18.9,17.8,80,3.8,0,109
2007/11/21,臺北市,臺北,19.8,19.1,74,4,4,109
2007/11/22,臺北市,臺北,20.5,18.8,74,4.1,0.2,109
2007/11/23,臺北市,臺北,19.5,18.2,84,3.1,19,109
2007/11/24,臺北市,臺北,20.9,18.8,77,4.4,4.2,109
2007/11/25,臺北市,臺北,22.1,20.5,82,5.8,16.4,109
2007/11/26,臺北市,臺北,21.2,18.8,88,4.3,12.5,109
2007/11/27,臺北市,臺北,17.2,16.1,88,1.8,61.5,109
2007/11/28,臺北市,臺北,16.6,15.3,74,1.6,0.8,109
2007/11/29,臺北市,臺北,16.7,14.7,64,1.7,0,109
2007/11/30,臺北市,臺北,17.7,14.1,66,2.1,0.1,109
2007/12/1,臺北市,臺北,20.3,17,63,3.9,0,109
2007/12/2,臺北市,臺北,20.5,15.2,63,1.4,0,109
2007/12/3,臺北市,臺北,17.4,15.4,74,2.6,0.3,109
2007/12/4,臺北市,臺北,18.7,17.3,68,3.5,0,109
2007/12/5,臺北市,臺北,18.3,17.1,71,4.4,0,109
2007/12/6,臺北市,臺北,19.4,17.6,80,2.3,0,109
2007/12/7,臺北市,臺北,18.8,17,77,2.6,0,109
2007/12/8,臺北市,臺北,18.8,17.5,69,3.8,0,109
2007/12/9,臺北市,臺北,20.7,18,69,3.7,0,109
2007/12/10,臺北市,臺北,21.9,19.2,73,1.7,0,109
2007/12/11,臺北市,臺北,21.3,17,78,0.7,0,109
2007/12/12,臺北市,臺北,22.7,19.4,74,1,0,109
2007/12/13,臺北市,臺北,19.3,16.3,77,3.1,0,109
2007/12/14,臺北市,臺北,17.8,16.2,67,4.6,0,109
2007/12/15,臺北市,臺北,18.9,17.2,76,4.2,0,109
2007/12/16,臺北市,臺北,20.1,17.7,74,4,0,109
2007/12/17,臺北市,臺北,21.4,18.2,75,1.6,0,109
2007/12/18,臺北市,臺北,20.2,19.4,79,2.9,0,109
2007/12/19,臺北市,臺北,18.9,18.2,83,2.5,0,109
2007/12/20,臺北市,臺北,21.4,18.2,74,4,0,109
2007/12/21,臺北市,臺北,21.3,19.5,79,1,0,109
2007/12/22,臺北市,臺北,21.2,19.7,80,2.1,0,109
2007/12/23,臺北市,臺北,19.5,17.7,82,4,5.1,109
2007/12/24,臺北市,臺北,17.8,16.7,91,1.9,24.6,109
2007/12/25,臺北市,臺北,19.3,17.6,77,3.1,0,109
2007/12/26,臺北市,臺北,18.8,18,71,3.4,0,109
2007/12/27,臺北市,臺北,20.1,17.6,75,4.1,0,109
2007/12/28,臺北市,臺北,20.1,18.6,78,3.6,0,109
2007/12/29,臺北市,臺北,17,14.2,76,3.5,0.3,109
2007/12/30,臺北市,臺北,13.6,12.5,61,3.6,0.1,109
2007/12/31,臺北市,臺北,12,11.3,57,3.1,0,109
2008/1/1,臺北市,臺北,11.9,10.9,55,3.3,0,109
2008/1/2,臺北市,臺北,12.2,10.2,58,4.2,0,109
2008/1/3,臺北市,臺北,15.5,11.5,67,3.7,0,109
2008/1/4,臺北市,臺北,16.6,14.5,83,2.6,nan,109
2008/1/5,臺北市,臺北,17.4,15.9,75,2.4,nan,109
2008/1/6,臺北市,臺北,20.1,16.8,76,2,0,109
2008/1/7,臺北市,臺北,19.7,16.7,77,2.8,0,109
2008/1/8,臺北市,臺北,21.9,19.4,75,1.9,0,109
2008/1/9,臺北市,臺北,21,18.6,79,3,0,109
2008/1/10,臺北市,臺北,21.6,19,77,0.7,0,109
2008/1/11,臺北市,臺北,22.8,18.6,72,1.2,0,109
2008/1/12,臺北市,臺北,20,16.5,79,3.6,0,109
2008/1/13,臺北市,臺北,15.5,14.4,86,4.9,3.8,109
2008/1/14,臺北市,臺北,13.9,13.4,87,4.6,2.6,109
2008/1/15,臺北市,臺北,14.7,13.3,88,4.4,4.4,109
2008/1/16,臺北市,臺北,13.7,12.6,84,4.2,0.7,109
2008/1/17,臺北市,臺北,14.3,12.6,81,4.2,0.1,109
2008/1/18,臺北市,臺北,15.3,14.4,83,4.3,1.2,109
2008/1/19,臺北市,臺北,18.8,15.7,82,3.9,1.8,109
2008/1/20,臺北市,臺北,19.3,16,80,1.5,0,109
2008/1/21,臺北市,臺北,17,16.1,84,4.1,0.1,109
2008/1/22,臺北市,臺北,17,15.8,87,4.1,0,109
2008/1/23,臺北市,臺北,15.5,14.1,83,5.5,0,109
2008/1/24,臺北市,臺北,13,12.4,84,5.4,0.2,109
2008/1/25,臺北市,臺北,14.7,12.6,86,5.3,0.8,109
2008/1/26,臺北市,臺北,16.7,14.2,90,3.9,21.8,109
2008/1/27,臺北市,臺北,14.1,13.6,91,4.2,3,109
2008/1/28,臺北市,臺北,16.1,14.5,92,1.8,1.6,109
2008/1/29,臺北市,臺北,15.5,13.3,87,3.2,2.9,109
2008/1/30,臺北市,臺北,14,11.9,89,3.6,6,109
2008/1/31,臺北市,臺北,12.5,11.7,92,3.4,36,109
2008/2/1,臺北市,臺北,15.3,12.7,92,4.4,10,109
2008/2/2,臺北市,臺北,14.5,12.8,91,1.6,10.3,109
2008/2/3,臺北市,臺北,11.4,10,87,2,15.1,109
2008/2/4,臺北市,臺北,14.1,12.1,87,3,2.2,109
2008/2/5,臺北市,臺北,15.4,13.4,94,2.2,30.1,109
2008/2/6,臺北市,臺北,12.3,11.5,91,1.5,11,109
2008/2/7,臺北市,臺北,12.2,11.5,91,2.6,17,109
2008/2/8,臺北市,臺北,12.6,11.5,95,0.9,14.9,109
2008/2/9,臺北市,臺北,10.1,8.8,86,1.8,0.1,109
2008/2/10,臺北市,臺北,11.5,9.4,93,0.5,1.4,109
2008/2/11,臺北市,臺北,12.6,10.5,92,1.4,12.5,109
2008/2/12,臺北市,臺北,9.8,8.5,87,1.7,3.6,109
2008/2/13,臺北市,臺北,9.3,7.8,84,1.4,2,109
2008/2/14,臺北市,臺北,11.3,10.2,87,1.8,1.1,109
2008/2/15,臺北市,臺北,11.9,10.4,70,2.8,2,109
2008/2/16,臺北市,臺北,15.6,13,66,4.1,0,109
2008/2/17,臺北市,臺北,16.8,15.9,81,4.1,4.5,109
2008/2/18,臺北市,臺北,16.8,14.8,84,3.9,1,109
2008/2/19,臺北市,臺北,15.6,14.6,86,3.3,0.8,109
2008/2/20,臺北市,臺北,16,15.1,85,3.7,2.6,109
2008/2/21,臺北市,臺北,19.2,15.7,79,4.9,0,109
2008/2/22,臺北市,臺北,19.5,16.6,78,0.8,0,109
2008/2/23,臺北市,臺北,17.4,14.7,84,2.9,9.5,109
2008/2/24,臺北市,臺北,15.2,14.5,72,4.7,1,109
2008/2/25,臺北市,臺北,18.6,15.3,72,2.4,1.5,109
2008/2/26,臺北市,臺北,14.1,11.3,87,1.7,14,109
2008/2/27,臺北市,臺北,11.9,11,66,2.6,3.3,109
2008/2/28,臺北市,臺北,14.1,11.6,65,2.9,0,109
2008/2/29,臺北市,臺北,14.3,12.8,77,1,0.1,109
2008/3/1,臺北市,臺北,16.4,11.8,71,3.3,1.3,109
2008/3/2,臺北市,臺北,18.8,15.4,69,2.1,0,109
2008/3/3,臺北市,臺北,17.2,13.3,65,2.9,0,109
2008/3/4,臺北市,臺北,16.2,14,53,4.1,0,109
2008/3/5,臺北市,臺北,16.3,13.6,54,4.5,0,109
2008/3/6,臺北市,臺北,18.8,15.1,59,3.4,0,109
2008/3/7,臺北市,臺北,18.9,15.9,71,3.6,1,109
2008/3/8,臺北市,臺北,17.7,14.7,81,2.4,0.5,109
2008/3/9,臺北市,臺北,17.8,15.1,80,2.8,0.5,109
2008/3/10,臺北市,臺北,17.5,16.7,88,3.7,7.7,109
2008/3/11,臺北市,臺北,20.6,17.7,81,3,2.4,109
2008/3/12,臺北市,臺北,22.8,19.5,72,4.2,0,109
2008/3/13,臺北市,臺北,22.3,19.8,72,1.3,0,109
2008/3/14,臺北市,臺北,17.6,16.8,82,2.8,5.5,109
2008/3/15,臺北市,臺北,19.4,17.5,69,4.6,0,109
2008/3/16,臺北市,臺北,20.9,17.6,76,0.9,0,109
2008/3/17,臺北市,臺北,19.7,18.2,81,1.2,0,109
2008/3/18,臺北市,臺北,20.1,18.2,88,0.9,35.5,109
2008/3/19,臺北市,臺北,18.4,16.5,80,3,9,109
2008/3/20,臺北市,臺北,18.9,16.1,64,5.6,0,109
2008/3/21,臺北市,臺北,22.1,19.2,64,2.3,0,109
2008/3/22,臺北市,臺北,22.2,19.6,73,0.6,5.2,109
2008/3/23,臺北市,臺北,17.7,16,73,2.3,15.9,109
2008/3/24,臺北市,臺北,18.7,16.9,58,4.2,0,109
2008/3/25,臺北市,臺北,20.7,14.4,56,1.3,0,109
2008/3/26,臺北市,臺北,20.9,18,66,1.5,0,109
2008/3/27,臺北市,臺北,21.3,15.6,53,1.3,0,109
2008/3/28,臺北市,臺北,21.9,15.8,52,1.8,7.7,109
2008/3/29,臺北市,臺北,23.8,20.3,69,1,0.6,109
2008/3/30,臺北市,臺北,19.4,16.6,84,2.6,10.3,109
2008/3/31,臺北市,臺北,14.8,13.4,85,4.1,35.4,109
2008/4/1,臺北市,臺北,16,13.9,93,3.6,31,109
2008/4/2,臺北市,臺北,18,15.7,93,1,9.3,109
2008/4/3,臺北市,臺北,15.9,14.4,92,4.5,11.3,109
2008/4/4,臺北市,臺北,20,17.7,90,0.6,4.1,109
2008/4/5,臺北市,臺北,23.6,18.9,81,0.5,0,109
2008/4/6,臺北市,臺北,25.5,21.1,76,0.8,0,109
2008/4/7,臺北市,臺北,26.6,22.2,73,0.9,0,109
2008/4/8,臺北市,臺北,26.5,23.1,75,1.2,0,109
2008/4/9,臺北市,臺北,27.2,23.7,66,2.7,4.1,109
2008/4/10,臺北市,臺北,21.4,19.8,71,4.6,17.5,109
2008/4/11,臺北市,臺北,21.2,18.8,77,3.3,4.5,109
2008/4/12,臺北市,臺北,21.9,21.1,85,1,2.5,109
2008/4/13,臺北市,臺北,20.6,19,85,3.1,2.5,109
2008/4/14,臺北市,臺北,21,18.8,76,4.9,0,109
2008/4/15,臺北市,臺北,25.5,21,71,1.4,0,109
2008/4/16,臺北市,臺北,26.3,22.1,74,1.2,5,109
2008/4/17,臺北市,臺北,22.4,20.6,85,4,22,109
2008/4/18,臺北市,臺北,22.4,20.3,69,5.5,0,109
2008/4/19,臺北市,臺北,24.3,22.9,75,5.2,5,109
2008/4/20,臺北市,臺北,25.4,23,75,3.3,9,109
2008/4/21,臺北市,臺北,24,22.2,89,0.9,20.5,109
2008/4/22,臺北市,臺北,22.5,20.7,80,2.1,6.5,109
2008/4/23,臺北市,臺北,20.2,19.3,68,2.7,0,109
2008/4/24,臺北市,臺北,18.5,17.1,63,3.6,0.3,109
2008/4/25,臺北市,臺北,20.7,16.3,57,2.6,0,109
2008/4/26,臺北市,臺北,23.5,18.2,53,3.1,0,109
2008/4/27,臺北市,臺北,24.9,21.7,59,2.2,0,109
2008/4/28,臺北市,臺北,22.3,20.5,78,2.5,5,109
2008/4/29,臺北市,臺北,22.3,20.5,86,4.1,13.2,109
2008/4/30,臺北市,臺北,24.6,22.6,80,1.5,1.9,109
2008/5/1,臺北市,臺北,24.6,22.5,79,1.3,0,109
2008/5/2,臺北市,臺北,24.3,21.4,73,3.6,0,109
2008/5/3,臺北市,臺北,26.4,20.9,65,1.7,0,109
2008/5/4,臺北市,臺北,27.5,23.7,70,1.1,0,109
2008/5/5,臺北市,臺北,20.4,16.5,82,3.3,33.5,109
2008/5/6,臺北市,臺北,20.1,18.1,80,4.2,22.1,109
2008/5/7,臺北市,臺北,21.3,19.1,94,0.5,28.5,109
2008/5/8,臺北市,臺北,25.3,20.2,82,1,0.1,109
2008/5/9,臺北市,臺北,27.8,22.5,73,1.5,0.4,109
2008/5/10,臺北市,臺北,21,19.7,82,1.9,2.8,109
2008/5/11,臺北市,臺北,21,19.3,63,3.2,0,109
2008/5/12,臺北市,臺北,21.2,16.6,61,3,0,109
2008/5/13,臺北市,臺北,22.6,19.8,67,6.2,0,109
2008/5/14,臺北市,臺北,23.5,21.9,58,5.2,0,109
2008/5/15,臺北市,臺北,22.9,21.8,69,5,0,109
2008/5/16,臺北市,臺北,24.1,21.9,71,4.6,0,109
2008/5/17,臺北市,臺北,26.9,23,63,3.6,0,109
2008/5/18,臺北市,臺北,28.2,24.5,59,1.7,0,109
2008/5/19,臺北市,臺北,23.1,19.6,80,2,8.2,109
2008/5/20,臺北市,臺北,23.2,17.7,57,3.4,0.3,109
2008/5/21,臺北市,臺北,25.2,22.4,67,1.1,0.7,109
2008/5/22,臺北市,臺北,26.1,23.1,79,1.1,6.3,109
2008/5/23,臺北市,臺北,26.7,24.1,83,1.2,47.5,109
2008/5/24,臺北市,臺北,27.5,24.4,81,1.2,0,109
2008/5/25,臺北市,臺北,27,23.9,79,1.3,16.5,109
2008/5/26,臺北市,臺北,25.5,23.7,84,0.7,5,109
2008/5/27,臺北市,臺北,26.5,23.8,83,1.1,14.7,109
2008/5/28,臺北市,臺北,29,23.7,70,1.8,0,109
2008/5/29,臺北市,臺北,30.4,26,65,2.9,0,109
2008/5/30,臺北市,臺北,29.1,22.2,71,3,127.5,109
2008/5/31,臺北市,臺北,22.5,21.2,87,3.7,5,109
2008/6/1,臺北市,臺北,23.8,21.9,85,1.6,0.2,109
2008/6/2,臺北市,臺北,24.1,23,88,0.9,1.5,109
2008/6/3,臺北市,臺北,22.2,19.7,90,1.9,36,109
2008/6/4,臺北市,臺北,24.9,20.8,77,0.6,7.7,109
2008/6/5,臺北市,臺北,27.5,23.2,70,2.5,0,109
2008/6/6,臺北市,臺北,27.5,25.8,72,1.8,0,109
2008/6/7,臺北市,臺北,27.6,25.4,75,1.1,1.2,109
2008/6/8,臺北市,臺北,27.8,24.7,75,1.1,0,109
2008/6/9,臺北市,臺北,27,23.2,80,1.1,47.5,109
2008/6/10,臺北市,臺北,28.2,23.9,78,1.3,0,109
2008/6/11,臺北市,臺北,29.6,25.1,67,2.5,0,109
2008/6/12,臺北市,臺北,25.9,23.3,79,1.1,14,109
2008/6/13,臺北市,臺北,26.2,22.6,81,1.6,13.3,109
2008/6/14,臺北市,臺北,25.2,24.3,89,0.8,8.4,109
2008/6/15,臺北市,臺北,26.8,23.4,80,1.5,3.5,109
2008/6/16,臺北市,臺北,26.4,24.8,87,1.3,71.3,109
2008/6/17,臺北市,臺北,27.2,24.3,84,1,20.5,109
2008/6/18,臺北市,臺北,27.5,24.7,81,0.9,6.7,109
2008/6/19,臺北市,臺北,28.3,24.2,79,0.8,0.2,109
2008/6/20,臺北市,臺北,29.9,25.6,72,1.1,0,109
2008/6/21,臺北市,臺北,30,26.5,73,1.5,0,109
2008/6/22,臺北市,臺北,30.1,25.7,68,1.5,0,109
2008/6/23,臺北市,臺北,30.7,27,64,0.8,0,109
2008/6/24,臺北市,臺北,30.1,26.5,72,1.2,0.2,109
2008/6/25,臺北市,臺北,29.8,27.4,75,1.6,7,109
2008/6/26,臺北市,臺北,29.4,26.1,76,1,2,109
2008/6/27,臺北市,臺北,28.7,26.6,79,1.2,4.3,109
2008/6/28,臺北市,臺北,27.9,24.4,79,1.5,57.5,109
2008/6/29,臺北市,臺北,26.7,24.7,85,1.1,50.6,109
2008/6/30,臺北市,臺北,27.4,24.2,84,0.9,15.3,109
2008/7/1,臺北市,臺北,28.9,24.7,75,1.4,0,109
2008/7/2,臺北市,臺北,30.1,25.6,71,1.2,nan,109
2008/7/3,臺北市,臺北,31,27,65,1,0,109
2008/7/4,臺北市,臺北,30.2,26.9,72,1.2,0,109
2008/7/5,臺北市,臺北,29.9,27.1,74,1.4,nan,109
2008/7/6,臺北市,臺北,29.9,27.4,71,1.3,0,109
2008/7/7,臺北市,臺北,30.3,26.5,66,2.4,0,109
2008/7/8,臺北市,臺北,29.3,27.3,72,1.8,6,109
2008/7/9,臺北市,臺北,28.5,26.3,75,1.5,10.9,109
2008/7/10,臺北市,臺北,29.8,25.8,69,1.3,0,109
2008/7/11,臺北市,臺北,28.2,25.3,78,1.1,55,109
2008/7/12,臺北市,臺北,28.3,25.1,78,1,4.5,109
2008/7/13,臺北市,臺北,29.6,27,73,0.9,0,109
2008/7/14,臺北市,臺北,29.7,26.3,69,2,0,109
2008/7/15,臺北市,臺北,30.6,26.4,65,2.8,0,109
2008/7/16,臺北市,臺北,30.3,27.4,69,3.5,0,109
2008/7/17,臺北市,臺北,28.4,26.8,82,3.2,13.7,109
2008/7/18,臺北市,臺北,26.9,25.2,85,1.6,29.5,109
2008/7/19,臺北市,臺北,29.4,25.3,69,1.9,0,109
2008/7/20,臺北市,臺北,30.5,26.2,69,1.1,0,109
2008/7/21,臺北市,臺北,31.7,27.7,64,1.7,0,109
2008/7/22,臺北市,臺北,30.1,27.2,70,1.6,0.5,109
2008/7/23,臺北市,臺北,29.8,26.5,72,1.3,0,109
2008/7/24,臺北市,臺北,31.3,27,66,1.2,0,109
2008/7/25,臺北市,臺北,31.4,27.5,67,1.1,0,109
2008/7/26,臺北市,臺北,30.7,27.6,70,1.9,4.5,109
2008/7/27,臺北市,臺北,28.9,26.1,78,4.6,28.8,109
2008/7/28,臺北市,臺北,28.1,25.6,81,5.7,89.5,109
2008/7/29,臺北市,臺北,27.4,26,85,1,4.4,109
2008/7/30,臺北市,臺北,28.6,25.2,74,0.6,0,109
2008/7/31,臺北市,臺北,29.9,26.2,70,0.6,0,109
2008/8/1,臺北市,臺北,30,26.5,66,2.4,0,109
2008/8/2,臺北市,臺北,30,26.5,67,1.2,0,109
2008/8/3,臺北市,臺北,29.9,27.3,69,1.6,0,109
2008/8/4,臺北市,臺北,30.3,28.7,64,5.3,0,109
2008/8/5,臺北市,臺北,30.6,28.5,64,4.6,0,109
2008/8/6,臺北市,臺北,30.6,28.5,62,3.9,0,109
2008/8/7,臺北市,臺北,29.4,26.4,66,2.9,0,109
2008/8/8,臺北市,臺北,29.4,26.5,68,2.6,0,109
2008/8/9,臺北市,臺北,28.8,26.3,71,1.4,5,109
2008/8/10,臺北市,臺北,28.4,25.3,71,1.3,0.1,109
2008/8/11,臺北市,臺北,28,25.4,76,1.7,30,109
2008/8/12,臺北市,臺北,30.2,25.5,68,1.8,0,109
2008/8/13,臺北市,臺北,31.1,26.8,67,0.9,0,109
2008/8/14,臺北市,臺北,31.2,27.3,68,1.1,0,109
2008/8/15,臺北市,臺北,28.8,25.2,76,1.4,38,109
2008/8/16,臺北市,臺北,28.6,25.5,78,1.3,21.5,109
2008/8/17,臺北市,臺北,27.9,25.7,84,1.3,87,109
2008/8/18,臺北市,臺北,29.3,25.3,78,0.7,0,109
2008/8/19,臺北市,臺北,30.5,26.8,69,1.4,0,109
2008/8/20,臺北市,臺北,30.5,26.3,65,3.2,0,109
2008/8/21,臺北市,臺北,31.6,28.1,60,1.4,0,109
2008/8/22,臺北市,臺北,30.3,28.1,68,1.7,0.2,109
2008/8/23,臺北市,臺北,28.2,26,80,1.2,77,109
2008/8/24,臺北市,臺北,27.9,23.6,84,0.7,27.5,109
2008/8/25,臺北市,臺北,30,25.9,71,1.2,0,109
2008/8/26,臺北市,臺北,30.3,26.9,65,1.6,0,109
2008/8/27,臺北市,臺北,29,26.5,72,1.8,4.6,109
2008/8/28,臺北市,臺北,30,26.6,66,2.5,0,109
2008/8/29,臺北市,臺北,30.1,26.7,68,1.1,0,109
2008/8/30,臺北市,臺北,30,27.5,71,1.1,0,109
2008/8/31,臺北市,臺北,30.4,27.7,69,1.7,0,109
2008/9/1,臺北市,臺北,27.8,26.3,77,0.5,2.6,109
2008/9/2,臺北市,臺北,25.5,22.5,81,1.8,30,109
2008/9/3,臺北市,臺北,26.8,23.8,77,2.3,22,109
2008/9/4,臺北市,臺北,27.6,25,75,1.1,0.3,109
2008/9/5,臺北市,臺北,26.6,25,81,1.1,12,109
2008/9/6,臺北市,臺北,28.7,24.8,70,2.2,0,109
2008/9/7,臺北市,臺北,28.9,25.4,67,3.6,0,109
2008/9/8,臺北市,臺北,28.8,26.4,67,3.5,0,109
2008/9/9,臺北市,臺北,27.9,26.5,78,3.5,9.6,109
2008/9/10,臺北市,臺北,28.1,26.6,77,3.6,8,109
2008/9/11,臺北市,臺北,27.4,24.8,80,2.7,25,109
2008/9/12,臺北市,臺北,26.7,24,85,2.5,16.5,109
2008/9/13,臺北市,臺北,26.4,25.4,88,4.7,214.5,109
2008/9/14,臺北市,臺北,25.5,23.7,93,3,282.5,109
2008/9/15,臺北市,臺北,26.5,23.6,83,3.8,79,109
2008/9/16,臺北市,臺北,29.2,26.7,69,2.1,0,109
2008/9/17,臺北市,臺北,29,25.5,70,1.2,0,109
2008/9/18,臺北市,臺北,29,25.3,73,2.9,0,109
2008/9/19,臺北市,臺北,29.7,26.3,70,1.3,0,109
2008/9/20,臺北市,臺北,29.8,26.5,70,2.2,0,109
2008/9/21,臺北市,臺北,29.4,25.9,66,3.2,0,109
2008/9/22,臺北市,臺北,29.2,27.7,74,5.3,1.5,109
2008/9/23,臺北市,臺北,30.7,27.4,66,5,0.5,109
2008/9/24,臺北市,臺北,30.6,28.7,64,3,0,109
2008/9/25,臺北市,臺北,30.4,27.3,66,3.6,0,109
2008/9/26,臺北市,臺北,29.6,25.5,68,3.6,5.9,109
2008/9/27,臺北市,臺北,25.1,23.9,82,3.5,32,109
2008/9/28,臺北市,臺北,25.6,24.1,87,6.8,160.1,109
2008/9/29,臺北市,臺北,24.3,22.4,89,2.8,39.6,109
2008/9/30,臺北市,臺北,23.6,22.1,85,1.6,15.5,109
2008/10/1,臺北市,臺北,24.7,22.2,71,3.1,0,109
2008/10/2,臺北市,臺北,24.8,23.6,76,3.1,0,109
2008/10/3,臺北市,臺北,26.6,24.5,77,2.7,0,109
2008/10/4,臺北市,臺北,26.7,25.1,75,4.1,0,109
2008/10/5,臺北市,臺北,27.5,24.5,73,1.1,0,109
2008/10/6,臺北市,臺北,24.7,22.4,82,2.3,33.6,109
2008/10/7,臺北市,臺北,22.4,21.5,88,2.2,26.4,109
2008/10/8,臺北市,臺北,24.9,22.2,81,3.3,0.1,109
2008/10/9,臺北市,臺北,25.5,24.5,85,2.9,11.8,109
2008/10/10,臺北市,臺北,26.6,23.7,82,3.2,0,109
2008/10/11,臺北市,臺北,25.6,24.3,74,4.2,2.8,109
2008/10/12,臺北市,臺北,24.3,23.6,67,3.9,0,109
2008/10/13,臺北市,臺北,24.8,22.5,72,3.7,0.1,109
2008/10/14,臺北市,臺北,24.5,23.6,84,3.5,4.9,109
2008/10/15,臺北市,臺北,25.4,23.6,84,4.5,5,109
2008/10/16,臺北市,臺北,27,24.7,77,5.1,0.1,109
2008/10/17,臺北市,臺北,27.1,24.6,74,3.4,0,109
2008/10/18,臺北市,臺北,27.1,24.6,74,4.1,0,109
2008/10/19,臺北市,臺北,26.7,24.8,76,3.9,0,109
2008/10/20,臺北市,臺北,26.8,25,68,4.4,0,109
2008/10/21,臺北市,臺北,27.3,24.7,66,3.8,0,109
2008/10/22,臺北市,臺北,27,24.1,72,1.2,0,109
2008/10/23,臺北市,臺北,27.1,24,73,1.8,0,109
2008/10/24,臺北市,臺北,24.9,24,83,4.4,5.7,109
2008/10/25,臺北市,臺北,26.9,23.9,76,3.7,0.5,109
2008/10/26,臺北市,臺北,26.4,24.1,76,1.8,0,109
2008/10/27,臺北市,臺北,24,23.1,77,3.1,1,109
2008/10/28,臺北市,臺北,24.8,22.8,68,3.8,0,109
2008/10/29,臺北市,臺北,26.3,22.4,72,0.9,0,109
2008/10/30,臺北市,臺北,27.4,23.4,74,1,0,109
2008/10/31,臺北市,臺北,27.1,24.7,74,1.8,0,109
2008/11/1,臺北市,臺北,25.7,24.4,80,4.5,0,109
2008/11/2,臺北市,臺北,27.6,24.8,76,2.2,0.5,109
2008/11/3,臺北市,臺北,24.7,22.5,84,1.5,18.6,109
2008/11/4,臺北市,臺北,24.5,22.7,82,4.1,3.8,109
2008/11/5,臺北市,臺北,28.1,24.6,74,1.9,0,109
2008/11/6,臺北市,臺北,27.4,25.2,76,1.9,0,109
2008/11/7,臺北市,臺北,27.1,24.5,77,1.3,0,109
2008/11/8,臺北市,臺北,23.9,21,87,1.4,85,109
2008/11/9,臺北市,臺北,19.7,19,86,2,30,109
2008/11/10,臺北市,臺北,19.3,17.9,79,1.6,4.8,109
2008/11/11,臺北市,臺北,18.4,17.4,86,0.9,4,109
2008/11/12,臺北市,臺北,20.4,17.9,82,2.3,3.5,109
2008/11/13,臺北市,臺北,21.1,19.6,85,2.9,4.3,109
2008/11/14,臺北市,臺北,23,20.6,85,2,1,109
2008/11/15,臺北市,臺北,23.8,20.4,79,1.8,0,109
2008/11/16,臺北市,臺北,22.2,20.9,71,2.9,0.1,109
2008/11/17,臺北市,臺北,21.6,20.3,68,2.6,0,109
2008/11/18,臺北市,臺北,19.4,17.7,77,2.6,2.4,109
2008/11/19,臺北市,臺北,16.6,15.1,63,3,0.2,109
2008/11/20,臺北市,臺北,16.9,15.9,63,3.6,0,109
2008/11/21,臺北市,臺北,19.2,17.8,75,4,2.4,109
2008/11/22,臺北市,臺北,23,19,73,3.3,0.6,109
2008/11/23,臺北市,臺北,23.5,20.5,73,1.2,0,109
2008/11/24,臺北市,臺北,20.8,19.3,77,2.6,1.2,109
2008/11/25,臺北市,臺北,20.5,19.2,65,4.1,0,109
2008/11/26,臺北市,臺北,21.1,20,77,3.5,0.3,109
2008/11/27,臺北市,臺北,19.3,16,57,1.8,0.2,109
2008/11/28,臺北市,臺北,15.1,12.8,52,2.8,0,109
2008/11/29,臺北市,臺北,15.9,11.4,60,2.1,0,109
2008/11/30,臺北市,臺北,18.1,16,60,3.9,0,109
2008/12/1,臺北市,臺北,19.6,17.8,66,4.2,0,109
2008/12/2,臺北市,臺北,20,16.2,57,4.2,0,109
