時間,縣市,觀測站名,氣溫(℃),最低氣溫(℃),相對溼度(%),風速(m/s),降水量(mm),地區碼
2008/3/31,花蓮縣,花蓮,17.8,16.1,81,3.3,8,950
2008/4/1,花蓮縣,花蓮,18.4,15.9,85,1.8,1,950
2008/4/2,花蓮縣,花蓮,21.4,17.2,83,3.3,7.5,950
2008/4/3,花蓮縣,花蓮,19.5,18.1,87,3.4,3.5,950
2008/4/4,花蓮縣,花蓮,22.7,18.8,81,2.3,0,950
2008/4/5,花蓮縣,花蓮,24.7,22.4,81,1.6,0,950
2008/4/6,花蓮縣,花蓮,25.2,21.9,78,1.9,0,950
2008/4/7,花蓮縣,花蓮,26,22.7,77,1.7,0,950
2008/4/8,花蓮縣,花蓮,26.2,23.5,79,2.3,0,950
2008/4/9,花蓮縣,花蓮,26.9,24,78,2.7,0,950
2008/4/10,花蓮縣,花蓮,22.4,20.4,78,3.1,0.5,950
2008/4/11,花蓮縣,花蓮,21.3,20.1,84,1.5,1,950
2008/4/12,花蓮縣,花蓮,24,20.5,82,2.4,1,950
2008/4/13,花蓮縣,花蓮,22.3,20.6,92,2.7,9,950
2008/4/14,花蓮縣,花蓮,21.6,20.3,87,2.5,1,950
2008/4/15,花蓮縣,花蓮,23.4,21.1,86,1.6,0.5,950
2008/4/16,花蓮縣,花蓮,24.5,22.6,88,2.9,20,950
2008/4/17,花蓮縣,花蓮,23.7,22.1,85,3.5,1.5,950
2008/4/18,花蓮縣,花蓮,22,21.4,83,2.6,1,950
2008/4/19,花蓮縣,花蓮,23.6,21.3,84,1.9,0.5,950
2008/4/20,花蓮縣,花蓮,23.2,22.2,93,1.8,24.5,950
2008/4/21,花蓮縣,花蓮,24.4,22.4,91,2.3,8.5,950
2008/4/22,花蓮縣,花蓮,23.5,23,85,2.1,0,950
2008/4/23,花蓮縣,花蓮,21.8,20.5,75,4.5,24.5,950
2008/4/24,花蓮縣,花蓮,19.4,17.9,71,3.5,5.5,950
2008/4/25,花蓮縣,花蓮,20.6,17.7,68,2.7,0,950
2008/4/26,花蓮縣,花蓮,23.1,18.5,69,2.5,0,950
2008/4/27,花蓮縣,花蓮,23.2,21.2,71,2.5,0,950
2008/4/28,花蓮縣,花蓮,22.5,21,81,2.1,2,950
2008/4/29,花蓮縣,花蓮,23.2,21,83,2.4,0.5,950
2008/4/30,花蓮縣,花蓮,25.4,22,81,2.8,0,950
2008/5/1,花蓮縣,花蓮,24.7,23.5,84,2.2,4.5,950
2008/5/2,花蓮縣,花蓮,24,22,82,2.1,6.5,950
2008/5/3,花蓮縣,花蓮,24.9,21.3,79,2.3,0,950
2008/5/4,花蓮縣,花蓮,25.6,22.5,77,3,0,950
2008/5/5,花蓮縣,花蓮,22.1,20,80,4.5,4,950
2008/5/6,花蓮縣,花蓮,23.1,19.7,73,2.5,0,950
2008/5/7,花蓮縣,花蓮,24.6,21.5,78,2.1,0,950
2008/5/8,花蓮縣,花蓮,26.2,22.6,80,2.4,0,950
2008/5/9,花蓮縣,花蓮,27.3,23.9,80,2.6,0,950
2008/5/10,花蓮縣,花蓮,23.7,21.1,77,6,2.5,950
2008/5/11,花蓮縣,花蓮,22.6,20.1,61,5.1,0,950
2008/5/12,花蓮縣,花蓮,22.2,17.7,67,3.2,0,950
2008/5/13,花蓮縣,花蓮,24,18.4,63,3.8,0.5,950
2008/5/14,花蓮縣,花蓮,22.1,20.1,76,2.8,5.6,950
2008/5/15,花蓮縣,花蓮,23.9,19.7,68,3.5,0,950
2008/5/16,花蓮縣,花蓮,25.1,21.7,72,3.3,0,950
2008/5/17,花蓮縣,花蓮,23.7,21.5,83,2.6,6,950
2008/5/18,花蓮縣,花蓮,25.2,21.6,78,2.3,2,950
2008/5/19,花蓮縣,花蓮,24.1,21.7,81,3.5,2,950
2008/5/20,花蓮縣,花蓮,23.3,20.5,67,2.4,6,950
2008/5/21,花蓮縣,花蓮,24.1,20.5,72,3.3,2.9,950
2008/5/22,花蓮縣,花蓮,25.1,21.5,86,3.1,7.5,950
2008/5/23,花蓮縣,花蓮,27,23.5,81,2.3,0,950
2008/5/24,花蓮縣,花蓮,27.7,25.4,82,4.1,0,950
2008/5/25,花蓮縣,花蓮,26.1,24.1,84,2.6,15.5,950
2008/5/26,花蓮縣,花蓮,26.4,23.4,78,2.3,0.5,950
2008/5/27,花蓮縣,花蓮,26.8,23.8,79,2.3,4.1,950
2008/5/28,花蓮縣,花蓮,27.8,24.2,76,2.4,0,950
2008/5/29,花蓮縣,花蓮,28.5,25.1,71,2.1,0,950
2008/5/30,花蓮縣,花蓮,28.8,25.1,72,3,8.5,950
2008/5/31,花蓮縣,花蓮,24.6,22.8,86,4,8.5,950
2008/6/1,花蓮縣,花蓮,24.9,22.8,88,1.8,0.1,950
2008/6/2,花蓮縣,花蓮,25.8,24,88,2.6,16.5,950
2008/6/3,花蓮縣,花蓮,24.1,23.1,93,2.6,9.5,950
2008/6/4,花蓮縣,花蓮,23.9,22.1,91,2.1,10,950
2008/6/5,花蓮縣,花蓮,24.2,21.8,87,2.8,27.5,950
2008/6/6,花蓮縣,花蓮,26.4,22.4,83,3.4,18.5,950
2008/6/7,花蓮縣,花蓮,27.3,24.9,77,2.5,0,950
2008/6/8,花蓮縣,花蓮,27.4,24.6,82,3.6,0.5,950
2008/6/9,花蓮縣,花蓮,27.8,24.7,82,5.2,0,950
2008/6/10,花蓮縣,花蓮,27.9,25.2,83,4.9,0,950
2008/6/11,花蓮縣,花蓮,28.1,24.8,76,3.2,0,950
2008/6/12,花蓮縣,花蓮,27.2,25.1,81,2.5,14,950
2008/6/13,花蓮縣,花蓮,25.9,23.7,87,3.8,34,950
2008/6/14,花蓮縣,花蓮,25.1,23.8,88,3.3,5.1,950
2008/6/15,花蓮縣,花蓮,26.3,23.3,85,3,9.3,950
2008/6/16,花蓮縣,花蓮,26.5,24.9,86,3.6,0,950
2008/6/17,花蓮縣,花蓮,27.2,24.2,83,4.2,0,950
2008/6/18,花蓮縣,花蓮,27.7,24.6,84,4.4,3,950
2008/6/19,花蓮縣,花蓮,28.1,25.4,84,2.6,0,950
2008/6/20,花蓮縣,花蓮,28.3,25.2,81,3.6,0,950
2008/6/21,花蓮縣,花蓮,28.2,25.6,81,3.9,0,950
2008/6/22,花蓮縣,花蓮,28,24.7,80,3.7,0,950
2008/6/23,花蓮縣,花蓮,28.3,24.2,78,4.5,0,950
2008/6/24,花蓮縣,花蓮,29.5,26.4,78,2.7,0,950
2008/6/25,花蓮縣,花蓮,30,26.4,74,2.2,0,950
2008/6/26,花蓮縣,花蓮,29.5,26.2,79,2.1,0,950
2008/6/27,花蓮縣,花蓮,29.3,27.6,79,2.8,0,950
2008/6/28,花蓮縣,花蓮,29.5,26.1,78,2.5,0.2,950
2008/6/29,花蓮縣,花蓮,29.1,26.4,79,2.5,0,950
2008/6/30,花蓮縣,花蓮,28.9,25.7,79,2.9,31.5,950
2008/7/1,花蓮縣,花蓮,28.9,25.9,81,3.1,0,950
2008/7/2,花蓮縣,花蓮,29,26.2,80,4,0,950
2008/7/3,花蓮縣,花蓮,29.2,27.1,79,3.8,0,950
2008/7/4,花蓮縣,花蓮,29.2,26.2,79,4.2,0,950
2008/7/5,花蓮縣,花蓮,29.2,25.8,82,4.5,0,950
2008/7/6,花蓮縣,花蓮,29.1,26.5,83,2.8,0,950
2008/7/7,花蓮縣,花蓮,29.1,25.9,78,2.6,0,950
2008/7/8,花蓮縣,花蓮,28,25.6,85,2.7,0.5,950
2008/7/9,花蓮縣,花蓮,26.9,25,86,3.6,2.2,950
2008/7/10,花蓮縣,花蓮,28,24.8,78,2.8,0,950
2008/7/11,花蓮縣,花蓮,28.4,24.4,76,2.9,0,950
2008/7/12,花蓮縣,花蓮,28.8,25.1,75,2.8,0,950
2008/7/13,花蓮縣,花蓮,28.9,25.4,76,2.4,0,950
2008/7/14,花蓮縣,花蓮,29.5,25.4,71,3.1,0,950
2008/7/15,花蓮縣,花蓮,29.6,25.7,71,2.8,0,950
2008/7/16,花蓮縣,花蓮,29.6,26,72,3,0,950
2008/7/17,花蓮縣,花蓮,28.1,25.5,82,6.4,156.5,950
2008/7/18,花蓮縣,花蓮,25.8,24.6,91,2.6,55.5,950
2008/7/19,花蓮縣,花蓮,28,24.1,79,2.4,0,950
2008/7/20,花蓮縣,花蓮,28.8,24.8,78,3,0,950
2008/7/21,花蓮縣,花蓮,29,25.6,79,2.1,0,950
2008/7/22,花蓮縣,花蓮,28.9,25.7,79,2.3,0,950
2008/7/23,花蓮縣,花蓮,29,25.3,79,2.3,0,950
2008/7/24,花蓮縣,花蓮,29.2,25.7,77,2.1,0,950
2008/7/25,花蓮縣,花蓮,29.2,26.2,78,2,0,950
2008/7/26,花蓮縣,花蓮,29.9,26.5,72,3.5,0.5,950
2008/7/27,花蓮縣,花蓮,27.8,25,83,8.2,71,950
2008/7/28,花蓮縣,花蓮,26.2,25,96,7.4,263.5,950
2008/7/29,花蓮縣,花蓮,26,24.4,89,6.3,70.5,950
2008/7/30,花蓮縣,花蓮,26.4,24.7,86,3.8,0,950
2008/7/31,花蓮縣,花蓮,27.5,24.8,84,3.1,0,950
2008/8/1,花蓮縣,花蓮,27.7,25,81,1.9,0,950
2008/8/2,花蓮縣,花蓮,27.9,24.8,80,2.2,0,950
2008/8/3,花蓮縣,花蓮,28,25.2,81,2.1,2.5,950
2008/8/4,花蓮縣,花蓮,27,25.2,84,2.2,42,950
2008/8/5,花蓮縣,花蓮,27.1,25,87,2,10,950
2008/8/6,花蓮縣,花蓮,28,25.4,80,2.7,0.5,950
2008/8/7,花蓮縣,花蓮,27.1,24.6,79,3.3,48,950
2008/8/8,花蓮縣,花蓮,27.5,24.1,73,2.6,0,950
2008/8/9,花蓮縣,花蓮,27.2,24.6,72,3,0.1,950
2008/8/10,花蓮縣,花蓮,27.2,23.6,73,2.9,0,950
2008/8/11,花蓮縣,花蓮,27.2,25,79,2.1,0,950
2008/8/12,花蓮縣,花蓮,29.2,26,70,2.1,0,950
2008/8/13,花蓮縣,花蓮,27.7,26,81,2.6,6.5,950
2008/8/14,花蓮縣,花蓮,28.1,24.5,77,2.3,0,950
2008/8/15,花蓮縣,花蓮,28.6,25.2,76,2.3,0,950
2008/8/16,花蓮縣,花蓮,28.8,25.9,78,2.5,0,950
2008/8/17,花蓮縣,花蓮,28.7,25.6,78,4.5,0,950
2008/8/18,花蓮縣,花蓮,28.8,26,80,3.2,0,950
2008/8/19,花蓮縣,花蓮,29,26.4,78,2.1,0,950
2008/8/20,花蓮縣,花蓮,29,25.9,75,3.5,0.2,950
2008/8/21,花蓮縣,花蓮,29.1,26.8,71,5.6,0,950
2008/8/22,花蓮縣,花蓮,29,26.8,72,4.2,0,950
2008/8/23,花蓮縣,花蓮,29.2,26.2,74,3.1,0,950
2008/8/24,花蓮縣,花蓮,28.8,25.9,76,2.6,0,950
2008/8/25,花蓮縣,花蓮,28.5,25.6,81,3.7,0,950
2008/8/26,花蓮縣,花蓮,28.8,25.6,76,2.1,0,950
2008/8/27,花蓮縣,花蓮,28.6,25.5,76,2.5,0,950
2008/8/28,花蓮縣,花蓮,28.8,25.3,75,2.1,0,950
2008/8/29,花蓮縣,花蓮,28.3,25.7,80,3.6,2,950
2008/8/30,花蓮縣,花蓮,29.1,25.7,79,2.2,0,950
2008/8/31,花蓮縣,花蓮,29.4,26.3,75,2.7,0,950
2008/9/1,花蓮縣,花蓮,28.7,26.3,75,2.6,0,950
2008/9/2,花蓮縣,花蓮,27.1,25.6,80,2.6,0.1,950
2008/9/3,花蓮縣,花蓮,26.4,24.8,83,2.8,10.5,950
2008/9/4,花蓮縣,花蓮,25.9,24.6,88,2.1,57.5,950
2008/9/5,花蓮縣,花蓮,26.8,24.3,82,2.3,1.5,950
2008/9/6,花蓮縣,花蓮,27,24.8,82,2.6,18,950
2008/9/7,花蓮縣,花蓮,27.2,24.1,76,2.8,15,950
2008/9/8,花蓮縣,花蓮,27.5,24.8,74,2.9,0.5,950
2008/9/9,花蓮縣,花蓮,27.5,23.5,77,3.3,7,950
2008/9/10,花蓮縣,花蓮,27.5,24.2,79,3.3,5.2,950
2008/9/11,花蓮縣,花蓮,27.2,24,77,4.5,22.5,950
2008/9/12,花蓮縣,花蓮,27.1,24.5,81,3.8,22.5,950
2008/9/13,花蓮縣,花蓮,25.5,24.4,91,4.6,26,950
2008/9/14,花蓮縣,花蓮,26.7,24,85,4.1,36.5,950
2008/9/15,花蓮縣,花蓮,25.2,23.9,92,2.2,32.5,950
2008/9/16,花蓮縣,花蓮,28,24.7,79,2.4,0,950
2008/9/17,花蓮縣,花蓮,27.8,25.7,85,2.2,5,950
2008/9/18,花蓮縣,花蓮,28.4,26.1,82,1.9,0,950
2008/9/19,花蓮縣,花蓮,28,25.1,82,2,0,950
2008/9/20,花蓮縣,花蓮,28.1,25.3,81,2.1,0,950
2008/9/21,花蓮縣,花蓮,28,25.2,77,2.5,0,950
2008/9/22,花蓮縣,花蓮,27.7,25.1,80,3.7,30.5,950
2008/9/23,花蓮縣,花蓮,28.1,25.6,86,3.4,17,950
2008/9/24,花蓮縣,花蓮,27.8,24.6,82,2.9,0,950
2008/9/25,花蓮縣,花蓮,28,25.3,83,2.3,2.5,950
2008/9/26,花蓮縣,花蓮,28.1,25.6,81,2.5,0.5,950
2008/9/27,花蓮縣,花蓮,27.4,24.7,76,6.4,7.9,950
2008/9/28,花蓮縣,花蓮,25.8,23.5,92,10.6,238,950
2008/9/29,花蓮縣,花蓮,25.3,24,90,3.5,9.5,950
2008/9/30,花蓮縣,花蓮,25.3,23.4,89,1.9,4,950
2008/10/1,花蓮縣,花蓮,24.2,22.8,81,2.1,0.1,950
2008/10/2,花蓮縣,花蓮,25,22.7,78,2,0,950
2008/10/3,花蓮縣,花蓮,25.9,23.7,83,1.8,1.5,950
2008/10/4,花蓮縣,花蓮,25.9,23.9,88,2.6,3.7,950
2008/10/5,花蓮縣,花蓮,26.5,23.8,89,1.7,19.5,950
2008/10/6,花蓮縣,花蓮,25.2,23.2,92,2.3,37.5,950
2008/10/7,花蓮縣,花蓮,24.1,22.5,87,4.5,10,950
2008/10/8,花蓮縣,花蓮,25.3,22.1,79,2.5,0.5,950
2008/10/9,花蓮縣,花蓮,26.5,22.8,79,2.7,0.5,950
2008/10/10,花蓮縣,花蓮,27,23.5,79,2.6,0.1,950
2008/10/11,花蓮縣,花蓮,26,24.1,79,4.3,6.1,950
2008/10/12,花蓮縣,花蓮,24.6,23.1,74,3,0,950
2008/10/13,花蓮縣,花蓮,25.4,23,71,2.3,0,950
2008/10/14,花蓮縣,花蓮,25.7,23.2,75,2.9,0.5,950
2008/10/15,花蓮縣,花蓮,25.7,23.2,83,3.3,19.5,950
2008/10/16,花蓮縣,花蓮,25,23.7,96,2.2,49,950
2008/10/17,花蓮縣,花蓮,25.6,23,88,2.6,43.5,950
2008/10/18,花蓮縣,花蓮,24.9,22.2,85,2.4,15.1,950
2008/10/19,花蓮縣,花蓮,26.4,22.5,75,3,0,950
2008/10/20,花蓮縣,花蓮,25.7,23.9,79,2.3,0.7,950
2008/10/21,花蓮縣,花蓮,26,23.3,78,2.5,0.6,950
2008/10/22,花蓮縣,花蓮,26,22.3,75,2.8,0,950
2008/10/23,花蓮縣,花蓮,26,22.6,75,2.2,0,950
2008/10/24,花蓮縣,花蓮,26,22.7,78,3.1,1,950
2008/10/25,花蓮縣,花蓮,26.1,22.8,81,2.3,5.5,950
2008/10/26,花蓮縣,花蓮,27,24.2,80,2.3,8.5,950
2008/10/27,花蓮縣,花蓮,25.3,24.1,85,4.1,3,950
2008/10/28,花蓮縣,花蓮,24.1,22.9,82,3,2.9,950
2008/10/29,花蓮縣,花蓮,26.1,22.9,79,2.6,0,950
2008/10/30,花蓮縣,花蓮,25.9,23.4,82,1.9,0.5,950
2008/10/31,花蓮縣,花蓮,27.2,24.3,80,2.9,0,950
2008/11/1,花蓮縣,花蓮,26.8,25.1,81,2.6,1.5,950
2008/11/2,花蓮縣,花蓮,26.4,24.1,83,2.4,0,950
2008/11/3,花蓮縣,花蓮,26.5,24.6,82,4.9,2.5,950
2008/11/4,花蓮縣,花蓮,26,24,79,3,0,950
2008/11/5,花蓮縣,花蓮,26.6,23.4,80,1.9,0,950
2008/11/6,花蓮縣,花蓮,26.6,23.8,84,3,37,950
2008/11/7,花蓮縣,花蓮,26.4,23.1,81,3.3,0,950
2008/11/8,花蓮縣,花蓮,25.2,22.9,84,5.2,11,950
2008/11/9,花蓮縣,花蓮,21,19.5,88,8.7,22.5,950
2008/11/10,花蓮縣,花蓮,22,19.3,65,5.9,1,950
2008/11/11,花蓮縣,花蓮,22.2,18.1,65,4.8,0,950
2008/11/12,花蓮縣,花蓮,22.1,17.4,63,4.1,0,950
2008/11/13,花蓮縣,花蓮,23.1,18.7,68,2.4,0,950
2008/11/14,花蓮縣,花蓮,24.3,20.4,73,2.7,0,950
2008/11/15,花蓮縣,花蓮,24.7,21.1,73,2.6,0,950
2008/11/16,花蓮縣,花蓮,22.1,19.6,81,2.6,3,950
2008/11/17,花蓮縣,花蓮,22.9,20.6,67,2.7,0,950
2008/11/18,花蓮縣,花蓮,21.8,19.9,69,4.9,0,950
2008/11/19,花蓮縣,花蓮,19.6,17.4,61,7.1,0,950
2008/11/20,花蓮縣,花蓮,18.3,16.5,67,2.1,0,950
2008/11/21,花蓮縣,花蓮,21.1,16,71,3.4,0,950
2008/11/22,花蓮縣,花蓮,22,19.2,79,1.7,0,950
2008/11/23,花蓮縣,花蓮,23.8,20.8,77,2.6,0,950
2008/11/24,花蓮縣,花蓮,22.5,20.6,73,5.1,0.1,950
2008/11/25,花蓮縣,花蓮,21.7,18.8,66,3.2,0,950
2008/11/26,花蓮縣,花蓮,22.1,20.4,78,2.2,0.6,950
2008/11/27,花蓮縣,花蓮,20.5,18.7,69,5,1,950
2008/11/28,花蓮縣,花蓮,17,14.6,56,4.8,0,950
2008/11/29,花蓮縣,花蓮,17.1,12.6,62,2.4,0,950
2008/11/30,花蓮縣,花蓮,18.6,13.2,63,2.7,0,950
2008/12/1,花蓮縣,花蓮,20.4,15.9,64,3.8,0,950
2008/12/2,花蓮縣,花蓮,20.1,15.8,61,2.4,0,950
2008/12/3,花蓮縣,花蓮,21.1,16.4,61,4.1,0,950
2008/12/4,花蓮縣,花蓮,21.9,17.2,65,3.8,0.3,950
2008/12/5,花蓮縣,花蓮,18.1,16.4,63,8.8,0,950
2008/12/6,花蓮縣,花蓮,16.2,14.8,57,4.9,0,950
2008/12/7,花蓮縣,花蓮,17.8,11.5,61,2.4,0,950
2008/12/8,花蓮縣,花蓮,19.9,15.4,61,2.8,0,950
2008/12/9,花蓮縣,花蓮,20.3,17.2,68,2.6,0,950
2008/12/10,花蓮縣,花蓮,20.3,15.5,68,2.7,0,950
2008/12/11,花蓮縣,花蓮,21.7,16.6,67,3.2,0,950
2008/12/12,花蓮縣,花蓮,20.9,18.6,84,2.9,22.5,950
2008/12/13,花蓮縣,花蓮,21.6,19.2,73,5.4,0,950
2008/12/14,花蓮縣,花蓮,19.2,18.4,65,5.7,3.8,950
2008/12/15,花蓮縣,花蓮,17.9,16,64,3.8,0,950
2008/12/16,花蓮縣,花蓮,18.3,14.7,63,2.3,0,950
2008/12/17,花蓮縣,花蓮,19.5,15.1,62,3.5,0,950
2008/12/18,花蓮縣,花蓮,19,14.3,63,2.7,0,950
2008/12/19,花蓮縣,花蓮,19.4,14.5,64,3.2,0,950
2008/12/20,花蓮縣,花蓮,20.6,15.6,63,4,0,950
2008/12/21,花蓮縣,花蓮,21.3,17.3,60,3,0,950
2008/12/22,花蓮縣,花蓮,19.1,17.1,65,6.2,0,950
2008/12/23,花蓮縣,花蓮,18.6,16.1,71,2.4,0,950
2008/12/24,花蓮縣,花蓮,19.7,15.8,77,2.4,0,950
2008/12/25,花蓮縣,花蓮,19.8,17.2,74,4.9,0,950
2008/12/26,花蓮縣,花蓮,19.5,17.9,68,3.9,0,950
2008/12/27,花蓮縣,花蓮,19.3,16.8,84,2.9,4.5,950
2008/12/28,花蓮縣,花蓮,21,18,85,3.1,5.5,950
2008/12/29,花蓮縣,花蓮,20.7,17.9,84,3.6,5,950
2008/12/30,花蓮縣,花蓮,18.5,17.5,93,2.6,21,950
2008/12/31,花蓮縣,花蓮,17.2,14.9,76,6.2,3,950
2009/1/1,花蓮縣,花蓮,14.6,14.1,61,5,0,950
2009/1/2,花蓮縣,花蓮,16.1,13.4,54,2.8,0,950
2009/1/3,花蓮縣,花蓮,17.6,14.6,63,2.5,0,950
2009/1/4,花蓮縣,花蓮,17.5,15.6,77,2.5,0.1,950
2009/1/5,花蓮縣,花蓮,18.5,15,88,3.6,43,950
2009/1/6,花蓮縣,花蓮,20.1,17.2,84,2.4,2.5,950
2009/1/7,花蓮縣,花蓮,19.8,16.2,80,4.9,0,950
2009/1/8,花蓮縣,花蓮,19.7,16.7,73,5.3,0,950
2009/1/9,花蓮縣,花蓮,17.1,15.1,63,6.4,0,950
2009/1/10,花蓮縣,花蓮,13.6,12.4,55,4.8,0,950
2009/1/11,花蓮縣,花蓮,14.5,10.5,58,1.9,0,950
2009/1/12,花蓮縣,花蓮,15,11.3,62,5.1,0,950
2009/1/13,花蓮縣,花蓮,13.7,12.8,57,5.4,0,950
2009/1/14,花蓮縣,花蓮,14.2,10.7,57,2.7,0,950
2009/1/15,花蓮縣,花蓮,15.7,12.7,59,2.7,0,950
2009/1/16,花蓮縣,花蓮,17.1,11.8,66,2.4,0,950
2009/1/17,花蓮縣,花蓮,18.7,15.9,69,3.2,0,950
2009/1/18,花蓮縣,花蓮,19.7,15.7,71,2.6,0,950
2009/1/19,花蓮縣,花蓮,20.4,18,70,2.9,0,950
2009/1/20,花蓮縣,花蓮,20.5,16.1,72,2.7,0,950
2009/1/21,花蓮縣,花蓮,21.6,17.8,73,3.3,0.9,950
2009/1/22,花蓮縣,花蓮,21.6,18.9,78,2.6,0.1,950
2009/1/23,花蓮縣,花蓮,18.5,14.7,69,6.9,2.5,950
2009/1/24,花蓮縣,花蓮,13.2,11.3,68,5.9,1,950
2009/1/25,花蓮縣,花蓮,14.1,11,73,1.9,0,950
2009/1/26,花蓮縣,花蓮,17.7,14.1,71,4,0.5,950
2009/1/27,花蓮縣,花蓮,19.4,16.9,71,5.1,0,950
2009/1/28,花蓮縣,花蓮,20.6,15.9,73,2.6,0,950
2009/1/29,花蓮縣,花蓮,21.8,18.3,74,2.4,0,950
2009/1/30,花蓮縣,花蓮,20.7,18.9,71,4.1,0,950
2009/1/31,花蓮縣,花蓮,19.4,17.7,64,3.6,0,950
2009/2/1,花蓮縣,花蓮,20.1,17,59,1.7,0,950
2009/2/2,花蓮縣,花蓮,19.8,17.7,70,2.8,0,950
2009/2/3,花蓮縣,花蓮,20.5,16.5,72,2.2,0,950
2009/2/4,花蓮縣,花蓮,20.6,16.3,71,2.9,0,950
2009/2/5,花蓮縣,花蓮,21.1,18,75,3.6,T,950
2009/2/6,花蓮縣,花蓮,19.3,18.3,87,3.3,17,950
2009/2/7,花蓮縣,花蓮,20.3,18.3,82,2.3,10,950
2009/2/8,花蓮縣,花蓮,20.4,19,80,3.8,nan,950
2009/2/9,花蓮縣,花蓮,21.4,19,76,1.9,1,950
2009/2/10,花蓮縣,花蓮,18.7,16.2,78,3,15.5,950
2009/2/11,花蓮縣,花蓮,19.7,14.2,75,3.7,0,950
2009/2/12,花蓮縣,花蓮,20.6,17.2,75,5.3,0,950
2009/2/13,花蓮縣,花蓮,22.9,17.8,76,3.3,0,950
2009/2/14,花蓮縣,花蓮,23.4,20.9,77,2.4,0,950
2009/2/15,花蓮縣,花蓮,23.3,22,79,2,0,950
2009/2/16,花蓮縣,花蓮,20.8,19.7,77,5.2,0.5,950
2009/2/17,花蓮縣,花蓮,20.8,19.1,71,4,0,950
2009/2/18,花蓮縣,花蓮,21.5,19.6,78,1.7,11,950
2009/2/19,花蓮縣,花蓮,22.2,20.4,87,2.5,4,950
2009/2/20,花蓮縣,花蓮,19.1,16.8,77,5,2.2,950
2009/2/21,花蓮縣,花蓮,18,16.4,72,2.1,0,950
2009/2/22,花蓮縣,花蓮,21.6,18.1,76,3.8,0,950
2009/2/23,花蓮縣,花蓮,24.4,20.4,75,2.1,0,950
2009/2/24,花蓮縣,花蓮,25,21.7,75,2.2,0,950
2009/2/25,花蓮縣,花蓮,24.8,21.2,76,3.7,5.2,950
2009/2/26,花蓮縣,花蓮,22.1,21.1,84,2.1,14.5,950
2009/2/27,花蓮縣,花蓮,21.2,19,81,3.5,4,950
2009/2/28,花蓮縣,花蓮,19.8,18.7,86,2.4,12.5,950
2009/3/1,花蓮縣,花蓮,19.4,18.3,78,5,0.5,950
2009/3/2,花蓮縣,花蓮,20.3,17.3,79,2.2,3,950
2009/3/3,花蓮縣,花蓮,19.3,18.1,85,3.2,1.5,950
2009/3/4,花蓮縣,花蓮,20.8,18.1,82,2,10.4,950
2009/3/5,花蓮縣,花蓮,23.3,19.4,80,2.7,0.5,950
2009/3/6,花蓮縣,花蓮,18.3,15.4,87,4.8,32.1,950
2009/3/7,花蓮縣,花蓮,17.2,15.2,88,1.8,15,950
2009/3/8,花蓮縣,花蓮,19.5,17.5,84,1.6,0.6,950
2009/3/9,花蓮縣,花蓮,18.8,17.3,85,3.3,5.5,950
2009/3/10,花蓮縣,花蓮,19.9,17.5,64,2.6,0,950
2009/3/11,花蓮縣,花蓮,21.3,17.9,71,2.6,0,950
2009/3/12,花蓮縣,花蓮,22.6,19.3,80,4.2,2.2,950
2009/3/13,花蓮縣,花蓮,22.7,17.3,77,4.7,0,950
2009/3/14,花蓮縣,花蓮,15.8,14.6,63,4.8,0,950
2009/3/15,花蓮縣,花蓮,17.8,14.3,64,2.1,0,950
2009/3/16,花蓮縣,花蓮,20.2,15,64,3.6,0,950
2009/3/17,花蓮縣,花蓮,21.8,17.5,65,2.5,0,950
2009/3/18,花蓮縣,花蓮,22.4,17.6,74,2.8,0,950
2009/3/19,花蓮縣,花蓮,24.7,20,75,2.6,0,950
2009/3/20,花蓮縣,花蓮,25.1,23.5,75,2.7,0,950
2009/3/21,花蓮縣,花蓮,25.1,21.4,79,2.6,0,950
2009/3/22,花蓮縣,花蓮,25.9,22.3,74,3.8,0,950
2009/3/23,花蓮縣,花蓮,21,19.8,82,2.8,3.1,950
2009/3/24,花蓮縣,花蓮,18.6,17.5,87,3.1,17.5,950
2009/3/25,花蓮縣,花蓮,18.5,16.9,72,3.7,1,950
2009/3/26,花蓮縣,花蓮,19.5,15.8,72,2.3,0,950
2009/3/27,花蓮縣,花蓮,22.3,18.1,75,2.9,0,950
2009/3/28,花蓮縣,花蓮,22.2,20.3,81,3.8,0.6,950
2009/3/29,花蓮縣,花蓮,19.6,18.5,85,3.2,9,950
2009/3/30,花蓮縣,花蓮,18.7,17.2,79,2.5,0.7,950
2009/3/31,花蓮縣,花蓮,18.6,17.6,80,2.6,3.4,950
2009/4/1,花蓮縣,花蓮,18.5,17.1,71,4.6,0,950
2009/4/2,花蓮縣,花蓮,17.1,16,77,3.3,1.5,950
2009/4/3,花蓮縣,花蓮,19.8,16.1,79,2.8,0,950
2009/4/4,花蓮縣,花蓮,22.2,18.3,76,3.6,0,950
2009/4/5,花蓮縣,花蓮,21.7,18.1,83,4.1,2,950
2009/4/6,花蓮縣,花蓮,18.4,17.1,76,2.4,0.5,950
2009/4/7,花蓮縣,花蓮,19.3,16.9,73,2,0,950
2009/4/8,花蓮縣,花蓮,20.1,18.2,79,3.1,2,950
2009/4/9,花蓮縣,花蓮,20,17.7,72,2.4,0,950
2009/4/10,花蓮縣,花蓮,21.7,16.6,71,3,0,950
